Unique_id,Lexicalization,wh-type,Verb,Length,Matrix,Emb_subj,Wh1,Emb_verb,Emb2_subj,Wh2,Emb2_verb,Emb2_object,sentence
214051,14,arg,承认,short,英语老师想知道,工程师,为什么,承认,中学生,,举报了,店员,英语老师想知道谁承认中学生举报了店员。
214052,14,arg,承认,long,英语老师想知道,工程师,,承认,中学生,为什么,举报了,店员,英语老师想知道工程师承认中学生举报了谁。
214061,14,arg,接受,short,英语老师想知道,工程师,为什么,接受,中学生,,举报了,店员,英语老师想知道谁接受中学生举报了店员。
214062,14,arg,接受,long,英语老师想知道,工程师,,接受,中学生,为什么,举报了,店员,英语老师想知道工程师接受中学生举报了谁。
214071,14,arg,保证,short,英语老师想知道,工程师,为什么,保证,中学生,,举报了,店员,英语老师想知道谁保证中学生举报了店员。
214072,14,arg,保证,long,英语老师想知道,工程师,,保证,中学生,为什么,举报了,店员,英语老师想知道工程师保证中学生举报了谁。
214081,14,arg,强调,short,英语老师想知道,工程师,为什么,强调,中学生,,举报了,店员,英语老师想知道谁强调中学生举报了店员。
214082,14,arg,强调,long,英语老师想知道,工程师,,强调,中学生,为什么,举报了,店员,英语老师想知道工程师强调中学生举报了谁。
214091,14,arg,确认,short,英语老师想知道,工程师,为什么,确认,中学生,,举报了,店员,英语老师想知道谁确认中学生举报了店员。
214092,14,arg,确认,long,英语老师想知道,工程师,,确认,中学生,为什么,举报了,店员,英语老师想知道工程师确认中学生举报了谁。
214101,14,arg,重申,short,英语老师想知道,工程师,为什么,重申,中学生,,举报了,店员,英语老师想知道谁重申中学生举报了店员。
214102,14,arg,重申,long,英语老师想知道,工程师,,重申,中学生,为什么,举报了,店员,英语老师想知道工程师重申中学生举报了谁。
214111,14,arg,宣称,short,英语老师想知道,工程师,为什么,宣称,中学生,,举报了,店员,英语老师想知道谁宣称中学生举报了店员。
214112,14,arg,宣称,long,英语老师想知道,工程师,,宣称,中学生,为什么,举报了,店员,英语老师想知道工程师宣称中学生举报了谁。
214121,14,arg,认为,short,英语老师想知道,工程师,为什么,认为,中学生,,举报了,店员,英语老师想知道谁认为中学生举报了店员。
214122,14,arg,认为,long,英语老师想知道,工程师,,认为,中学生,为什么,举报了,店员,英语老师想知道工程师认为中学生举报了谁。
214131,14,arg,猜,short,英语老师想知道,工程师,为什么,猜,中学生,,举报了,店员,英语老师想知道谁猜中学生举报了店员。
214132,14,arg,猜,long,英语老师想知道,工程师,,猜,中学生,为什么,举报了,店员,英语老师想知道工程师猜中学生举报了谁。
214141,14,arg,说,short,英语老师想知道,工程师,为什么,说,中学生,,举报了,店员,英语老师想知道谁说中学生举报了店员。
214142,14,arg,说,long,英语老师想知道,工程师,,说,中学生,为什么,举报了,店员,英语老师想知道工程师说中学生举报了谁。
215011,15,arg,怀疑,short,主持人想知道,学者,为什么,怀疑,政府官员,,批评了,总统候选人,主持人想知道谁怀疑政府官员批评了总统候选人。
215012,15,arg,怀疑,long,主持人想知道,学者,,怀疑,政府官员,为什么,批评了,总统候选人,主持人想知道学者怀疑政府官员批评了谁。
215021,15,arg,宣布,short,主持人想知道,学者,为什么,宣布,政府官员,,批评了,总统候选人,主持人想知道谁宣布政府官员批评了总统候选人。
215022,15,arg,宣布,long,主持人想知道,学者,,宣布,政府官员,为什么,批评了,总统候选人,主持人想知道学者宣布政府官员批评了谁。
215031,15,arg,打赌,short,主持人想知道,学者,为什么,打赌,政府官员,,批评了,总统候选人,主持人想知道谁打赌政府官员批评了总统候选人。
215032,15,arg,打赌,long,主持人想知道,学者,,打赌,政府官员,为什么,批评了,总统候选人,主持人想知道学者打赌政府官员批评了谁。
215041,15,arg,抱怨,short,主持人想知道,学者,为什么,抱怨,政府官员,,批评了,总统候选人,主持人想知道谁抱怨政府官员批评了总统候选人。
215042,15,arg,抱怨,long,主持人想知道,学者,,抱怨,政府官员,为什么,批评了,总统候选人,主持人想知道学者抱怨政府官员批评了谁。
215051,15,arg,承认,short,主持人想知道,学者,为什么,承认,政府官员,,批评了,总统候选人,主持人想知道谁承认政府官员批评了总统候选人。
215052,15,arg,承认,long,主持人想知道,学者,,承认,政府官员,为什么,批评了,总统候选人,主持人想知道学者承认政府官员批评了谁。
215061,15,arg,接受,short,主持人想知道,学者,为什么,接受,政府官员,,批评了,总统候选人,主持人想知道谁接受政府官员批评了总统候选人。
215062,15,arg,接受,long,主持人想知道,学者,,接受,政府官员,为什么,批评了,总统候选人,主持人想知道学者接受政府官员批评了谁。
215071,15,arg,保证,short,主持人想知道,学者,为什么,保证,政府官员,,批评了,总统候选人,主持人想知道谁保证政府官员批评了总统候选人。
215072,15,arg,保证,long,主持人想知道,学者,,保证,政府官员,为什么,批评了,总统候选人,主持人想知道学者保证政府官员批评了谁。
215081,15,arg,强调,short,主持人想知道,学者,为什么,强调,政府官员,,批评了,总统候选人,主持人想知道谁强调政府官员批评了总统候选人。
215082,15,arg,强调,long,主持人想知道,学者,,强调,政府官员,为什么,批评了,总统候选人,主持人想知道学者强调政府官员批评了谁。
215091,15,arg,确认,short,主持人想知道,学者,为什么,确认,政府官员,,批评了,总统候选人,主持人想知道谁确认政府官员批评了总统候选人。
215092,15,arg,确认,long,主持人想知道,学者,,确认,政府官员,为什么,批评了,总统候选人,主持人想知道学者确认政府官员批评了谁。
215101,15,arg,重申,short,主持人想知道,学者,为什么,重申,政府官员,,批评了,总统候选人,主持人想知道谁重申政府官员批评了总统候选人。
215102,15,arg,重申,long,主持人想知道,学者,,重申,政府官员,为什么,批评了,总统候选人,主持人想知道学者重申政府官员批评了谁。
215111,15,arg,宣称,short,主持人想知道,学者,为什么,宣称,政府官员,,批评了,总统候选人,主持人想知道谁宣称政府官员批评了总统候选人。
215112,15,arg,宣称,long,主持人想知道,学者,,宣称,政府官员,为什么,批评了,总统候选人,主持人想知道学者宣称政府官员批评了谁。
215121,15,arg,认为,short,主持人想知道,学者,为什么,认为,政府官员,,批评了,总统候选人,主持人想知道谁认为政府官员批评了总统候选人。
215122,15,arg,认为,long,主持人想知道,学者,,认为,政府官员,为什么,批评了,总统候选人,主持人想知道学者认为政府官员批评了谁。
215131,15,arg,猜,short,主持人想知道,学者,为什么,猜,政府官员,,批评了,总统候选人,主持人想知道谁猜政府官员批评了总统候选人。
215132,15,arg,猜,long,主持人想知道,学者,,猜,政府官员,为什么,批评了,总统候选人,主持人想知道学者猜政府官员批评了谁。
215141,15,arg,说,short,主持人想知道,学者,为什么,说,政府官员,,批评了,总统候选人,主持人想知道谁说政府官员批评了总统候选人。
215142,15,arg,说,long,主持人想知道,学者,,说,政府官员,为什么,批评了,总统候选人,主持人想知道学者说政府官员批评了谁。
216011,16,arg,怀疑,short,大学生想知道,记者,为什么,怀疑,音乐老师,,夸赞了,歌手,大学生想知道谁怀疑音乐老师夸赞了歌手。
216012,16,arg,怀疑,long,大学生想知道,记者,,怀疑,音乐老师,为什么,夸赞了,歌手,大学生想知道记者怀疑音乐老师夸赞了谁。
216021,16,arg,宣布,short,大学生想知道,记者,为什么,宣布,音乐老师,,夸赞了,歌手,大学生想知道谁宣布音乐老师夸赞了歌手。
216022,16,arg,宣布,long,大学生想知道,记者,,宣布,音乐老师,为什么,夸赞了,歌手,大学生想知道记者宣布音乐老师夸赞了谁。
216031,16,arg,打赌,short,大学生想知道,记者,为什么,打赌,音乐老师,,夸赞了,歌手,大学生想知道谁打赌音乐老师夸赞了歌手。
216032,16,arg,打赌,long,大学生想知道,记者,,打赌,音乐老师,为什么,夸赞了,歌手,大学生想知道记者打赌音乐老师夸赞了谁。
216041,16,arg,抱怨,short,大学生想知道,记者,为什么,抱怨,音乐老师,,夸赞了,歌手,大学生想知道谁抱怨音乐老师夸赞了歌手。
216042,16,arg,抱怨,long,大学生想知道,记者,,抱怨,音乐老师,为什么,夸赞了,歌手,大学生想知道记者抱怨音乐老师夸赞了谁。
216051,16,arg,承认,short,大学生想知道,记者,为什么,承认,音乐老师,,夸赞了,歌手,大学生想知道谁承认音乐老师夸赞了歌手。
216052,16,arg,承认,long,大学生想知道,记者,,承认,音乐老师,为什么,夸赞了,歌手,大学生想知道记者承认音乐老师夸赞了谁。
216061,16,arg,接受,short,大学生想知道,记者,为什么,接受,音乐老师,,夸赞了,歌手,大学生想知道谁接受音乐老师夸赞了歌手。
216062,16,arg,接受,long,大学生想知道,记者,,接受,音乐老师,为什么,夸赞了,歌手,大学生想知道记者接受音乐老师夸赞了谁。
216071,16,arg,保证,short,大学生想知道,记者,为什么,保证,音乐老师,,夸赞了,歌手,大学生想知道谁保证音乐老师夸赞了歌手。
216072,16,arg,保证,long,大学生想知道,记者,,保证,音乐老师,为什么,夸赞了,歌手,大学生想知道记者保证音乐老师夸赞了谁。
216081,16,arg,强调,short,大学生想知道,记者,为什么,强调,音乐老师,,夸赞了,歌手,大学生想知道谁强调音乐老师夸赞了歌手。
216082,16,arg,强调,long,大学生想知道,记者,,强调,音乐老师,为什么,夸赞了,歌手,大学生想知道记者强调音乐老师夸赞了谁。
216091,16,arg,确认,short,大学生想知道,记者,为什么,确认,音乐老师,,夸赞了,歌手,大学生想知道谁确认音乐老师夸赞了歌手。
216092,16,arg,确认,long,大学生想知道,记者,,确认,音乐老师,为什么,夸赞了,歌手,大学生想知道记者确认音乐老师夸赞了谁。
216101,16,arg,重申,short,大学生想知道,记者,为什么,重申,音乐老师,,夸赞了,歌手,大学生想知道谁重申音乐老师夸赞了歌手。
216102,16,arg,重申,long,大学生想知道,记者,,重申,音乐老师,为什么,夸赞了,歌手,大学生想知道记者重申音乐老师夸赞了谁。
216111,16,arg,宣称,short,大学生想知道,记者,为什么,宣称,音乐老师,,夸赞了,歌手,大学生想知道谁宣称音乐老师夸赞了歌手。
216112,16,arg,宣称,long,大学生想知道,记者,,宣称,音乐老师,为什么,夸赞了,歌手,大学生想知道记者宣称音乐老师夸赞了谁。
216121,16,arg,认为,short,大学生想知道,记者,为什么,认为,音乐老师,,夸赞了,歌手,大学生想知道谁认为音乐老师夸赞了歌手。
216122,16,arg,认为,long,大学生想知道,记者,,认为,音乐老师,为什么,夸赞了,歌手,大学生想知道记者认为音乐老师夸赞了谁。
216131,16,arg,猜,short,大学生想知道,记者,为什么,猜,音乐老师,,夸赞了,歌手,大学生想知道谁猜音乐老师夸赞了歌手。
216132,16,arg,猜,long,大学生想知道,记者,,猜,音乐老师,为什么,夸赞了,歌手,大学生想知道记者猜音乐老师夸赞了谁。
216141,16,arg,说,short,大学生想知道,记者,为什么,说,音乐老师,,夸赞了,歌手,大学生想知道谁说音乐老师夸赞了歌手。
216142,16,arg,说,long,大学生想知道,记者,,说,音乐老师,为什么,夸赞了,歌手,大学生想知道记者说音乐老师夸赞了谁。
117011,17,adj,怀疑,short,会计想知道,演员,为什么,怀疑,编辑,,邀请了,神父,会计想知道演员为什么怀疑编辑邀请了神父。
117012,17,adj,怀疑,long,会计想知道,演员,,怀疑,编辑,为什么,邀请了,神父,会计想知道演员怀疑编辑为什么邀请了神父。
117021,17,adj,宣布,short,会计想知道,演员,为什么,宣布,编辑,,邀请了,神父,会计想知道演员为什么宣布编辑邀请了神父。
117022,17,adj,宣布,long,会计想知道,演员,,宣布,编辑,为什么,邀请了,神父,会计想知道演员宣布编辑为什么邀请了神父。
117031,17,adj,打赌,short,会计想知道,演员,为什么,打赌,编辑,,邀请了,神父,会计想知道演员为什么打赌编辑邀请了神父。
117032,17,adj,打赌,long,会计想知道,演员,,打赌,编辑,为什么,邀请了,神父,会计想知道演员打赌编辑为什么邀请了神父。
117041,17,adj,抱怨,short,会计想知道,演员,为什么,抱怨,编辑,,邀请了,神父,会计想知道演员为什么抱怨编辑邀请了神父。
117042,17,adj,抱怨,long,会计想知道,演员,,抱怨,编辑,为什么,邀请了,神父,会计想知道演员抱怨编辑为什么邀请了神父。
117051,17,adj,承认,short,会计想知道,演员,为什么,承认,编辑,,邀请了,神父,会计想知道演员为什么承认编辑邀请了神父。
117052,17,adj,承认,long,会计想知道,演员,,承认,编辑,为什么,邀请了,神父,会计想知道演员承认编辑为什么邀请了神父。
117061,17,adj,接受,short,会计想知道,演员,为什么,接受,编辑,,邀请了,神父,会计想知道演员为什么接受编辑邀请了神父。
117062,17,adj,接受,long,会计想知道,演员,,接受,编辑,为什么,邀请了,神父,会计想知道演员接受编辑为什么邀请了神父。
117071,17,adj,保证,short,会计想知道,演员,为什么,保证,编辑,,邀请了,神父,会计想知道演员为什么保证编辑邀请了神父。
117072,17,adj,保证,long,会计想知道,演员,,保证,编辑,为什么,邀请了,神父,会计想知道演员保证编辑为什么邀请了神父。
117081,17,adj,强调,short,会计想知道,演员,为什么,强调,编辑,,邀请了,神父,会计想知道演员为什么强调编辑邀请了神父。
117082,17,adj,强调,long,会计想知道,演员,,强调,编辑,为什么,邀请了,神父,会计想知道演员强调编辑为什么邀请了神父。
117091,17,adj,确认,short,会计想知道,演员,为什么,确认,编辑,,邀请了,神父,会计想知道演员为什么确认编辑邀请了神父。
117092,17,adj,确认,long,会计想知道,演员,,确认,编辑,为什么,邀请了,神父,会计想知道演员确认编辑为什么邀请了神父。
117101,17,adj,重申,short,会计想知道,演员,为什么,重申,编辑,,邀请了,神父,会计想知道演员为什么重申编辑邀请了神父。
117102,17,adj,重申,long,会计想知道,演员,,重申,编辑,为什么,邀请了,神父,会计想知道演员重申编辑为什么邀请了神父。
117111,17,adj,宣称,short,会计想知道,演员,为什么,宣称,编辑,,邀请了,神父,会计想知道演员为什么宣称编辑邀请了神父。
117112,17,adj,宣称,long,会计想知道,演员,,宣称,编辑,为什么,邀请了,神父,会计想知道演员宣称编辑为什么邀请了神父。
117121,17,adj,认为,short,会计想知道,演员,为什么,认为,编辑,,邀请了,神父,会计想知道演员为什么认为编辑邀请了神父。
117122,17,adj,认为,long,会计想知道,演员,,认为,编辑,为什么,邀请了,神父,会计想知道演员认为编辑为什么邀请了神父。
117131,17,adj,猜,short,会计想知道,演员,为什么,猜,编辑,,邀请了,神父,会计想知道演员为什么猜编辑邀请了神父。
117132,17,adj,猜,long,会计想知道,演员,,猜,编辑,为什么,邀请了,神父,会计想知道演员猜编辑为什么邀请了神父。
117141,17,adj,说,short,会计想知道,演员,为什么,说,编辑,,邀请了,神父,会计想知道演员为什么说编辑邀请了神父。
117142,17,adj,说,long,会计想知道,演员,,说,编辑,为什么,邀请了,神父,会计想知道演员说编辑为什么邀请了神父。
118011,18,adj,怀疑,short,船长想知道,建筑师,为什么,怀疑,飞行员,,责备了,经济学家,船长想知道建筑师为什么怀疑飞行员责备了经济学家。
118012,18,adj,怀疑,long,船长想知道,建筑师,,怀疑,飞行员,为什么,责备了,经济学家,船长想知道建筑师怀疑飞行员为什么责备了经济学家。
118021,18,adj,宣布,short,船长想知道,建筑师,为什么,宣布,飞行员,,责备了,经济学家,船长想知道建筑师为什么宣布飞行员责备了经济学家。
118022,18,adj,宣布,long,船长想知道,建筑师,,宣布,飞行员,为什么,责备了,经济学家,船长想知道建筑师宣布飞行员为什么责备了经济学家。
118031,18,adj,打赌,short,船长想知道,建筑师,为什么,打赌,飞行员,,责备了,经济学家,船长想知道建筑师为什么打赌飞行员责备了经济学家。
118032,18,adj,打赌,long,船长想知道,建筑师,,打赌,飞行员,为什么,责备了,经济学家,船长想知道建筑师打赌飞行员为什么责备了经济学家。
118041,18,adj,抱怨,short,船长想知道,建筑师,为什么,抱怨,飞行员,,责备了,经济学家,船长想知道建筑师为什么抱怨飞行员责备了经济学家。
118042,18,adj,抱怨,long,船长想知道,建筑师,,抱怨,飞行员,为什么,责备了,经济学家,船长想知道建筑师抱怨飞行员为什么责备了经济学家。
118051,18,adj,承认,short,船长想知道,建筑师,为什么,承认,飞行员,,责备了,经济学家,船长想知道建筑师为什么承认飞行员责备了经济学家。
118052,18,adj,承认,long,船长想知道,建筑师,,承认,飞行员,为什么,责备了,经济学家,船长想知道建筑师承认飞行员为什么责备了经济学家。
118061,18,adj,接受,short,船长想知道,建筑师,为什么,接受,飞行员,,责备了,经济学家,船长想知道建筑师为什么接受飞行员责备了经济学家。
118062,18,adj,接受,long,船长想知道,建筑师,,接受,飞行员,为什么,责备了,经济学家,船长想知道建筑师接受飞行员为什么责备了经济学家。
118071,18,adj,保证,short,船长想知道,建筑师,为什么,保证,飞行员,,责备了,经济学家,船长想知道建筑师为什么保证飞行员责备了经济学家。
118072,18,adj,保证,long,船长想知道,建筑师,,保证,飞行员,为什么,责备了,经济学家,船长想知道建筑师保证飞行员为什么责备了经济学家。
118081,18,adj,强调,short,船长想知道,建筑师,为什么,强调,飞行员,,责备了,经济学家,船长想知道建筑师为什么强调飞行员责备了经济学家。
118082,18,adj,强调,long,船长想知道,建筑师,,强调,飞行员,为什么,责备了,经济学家,船长想知道建筑师强调飞行员为什么责备了经济学家。
118091,18,adj,确认,short,船长想知道,建筑师,为什么,确认,飞行员,,责备了,经济学家,船长想知道建筑师为什么确认飞行员责备了经济学家。
118092,18,adj,确认,long,船长想知道,建筑师,,确认,飞行员,为什么,责备了,经济学家,船长想知道建筑师确认飞行员为什么责备了经济学家。
118101,18,adj,重申,short,船长想知道,建筑师,为什么,重申,飞行员,,责备了,经济学家,船长想知道建筑师为什么重申飞行员责备了经济学家。
118102,18,adj,重申,long,船长想知道,建筑师,,重申,飞行员,为什么,责备了,经济学家,船长想知道建筑师重申飞行员为什么责备了经济学家。
118111,18,adj,宣称,short,船长想知道,建筑师,为什么,宣称,飞行员,,责备了,经济学家,船长想知道建筑师为什么宣称飞行员责备了经济学家。
118112,18,adj,宣称,long,船长想知道,建筑师,,宣称,飞行员,为什么,责备了,经济学家,船长想知道建筑师宣称飞行员为什么责备了经济学家。
118121,18,adj,认为,short,船长想知道,建筑师,为什么,认为,飞行员,,责备了,经济学家,船长想知道建筑师为什么认为飞行员责备了经济学家。
118122,18,adj,认为,long,船长想知道,建筑师,,认为,飞行员,为什么,责备了,经济学家,船长想知道建筑师认为飞行员为什么责备了经济学家。
118131,18,adj,猜,short,船长想知道,建筑师,为什么,猜,飞行员,,责备了,经济学家,船长想知道建筑师为什么猜飞行员责备了经济学家。
118132,18,adj,猜,long,船长想知道,建筑师,,猜,飞行员,为什么,责备了,经济学家,船长想知道建筑师猜飞行员为什么责备了经济学家。
118141,18,adj,说,short,船长想知道,建筑师,为什么,说,飞行员,,责备了,经济学家,船长想知道建筑师为什么说飞行员责备了经济学家。
118142,18,adj,说,long,船长想知道,建筑师,,说,飞行员,为什么,责备了,经济学家,船长想知道建筑师说飞行员为什么责备了经济学家。
119011,19,adj,怀疑,short,牧师想知道,道士,为什么,怀疑,和尚,,夸奖了,巫婆,牧师想知道道士为什么怀疑和尚夸奖了巫婆。
119012,19,adj,怀疑,long,经理想知道,道士,,怀疑,和尚,为什么,夸奖了,乞丐,经理想知道道士怀疑和尚为什么夸奖了乞丐。
119021,19,adj,宣布,short,经理想知道,道士,为什么,宣布,和尚,,夸奖了,乞丐,经理想知道道士为什么宣布和尚夸奖了乞丐。
119022,19,adj,宣布,long,经理想知道,道士,,宣布,和尚,为什么,夸奖了,乞丐,经理想知道道士宣布和尚为什么夸奖了乞丐。
119031,19,adj,打赌,short,经理想知道,道士,为什么,打赌,和尚,,夸奖了,乞丐,经理想知道道士为什么打赌和尚夸奖了乞丐。
119032,19,adj,打赌,long,经理想知道,道士,,打赌,和尚,为什么,夸奖了,乞丐,经理想知道道士打赌和尚为什么夸奖了乞丐。
119041,19,adj,抱怨,short,经理想知道,道士,为什么,抱怨,和尚,,夸奖了,乞丐,经理想知道道士为什么抱怨和尚夸奖了乞丐。
119042,19,adj,抱怨,long,经理想知道,道士,,抱怨,和尚,为什么,夸奖了,乞丐,经理想知道道士抱怨和尚为什么夸奖了乞丐。
119051,19,adj,承认,short,经理想知道,道士,为什么,承认,和尚,,夸奖了,乞丐,经理想知道道士为什么承认和尚夸奖了乞丐。
119052,19,adj,承认,long,经理想知道,道士,,承认,和尚,为什么,夸奖了,乞丐,经理想知道道士承认和尚为什么夸奖了乞丐。
119061,19,adj,接受,short,经理想知道,道士,为什么,接受,和尚,,夸奖了,乞丐,经理想知道道士为什么接受和尚夸奖了乞丐。
119062,19,adj,接受,long,经理想知道,道士,,接受,和尚,为什么,夸奖了,乞丐,经理想知道道士接受和尚为什么夸奖了乞丐。
119071,19,adj,保证,short,经理想知道,道士,为什么,保证,和尚,,夸奖了,乞丐,经理想知道道士为什么保证和尚夸奖了乞丐。
119072,19,adj,保证,long,经理想知道,道士,,保证,和尚,为什么,夸奖了,乞丐,经理想知道道士保证和尚为什么夸奖了乞丐。
119081,19,adj,强调,short,经理想知道,道士,为什么,强调,和尚,,夸奖了,乞丐,经理想知道道士为什么强调和尚夸奖了乞丐。
119082,19,adj,强调,long,经理想知道,道士,,强调,和尚,为什么,夸奖了,乞丐,经理想知道道士强调和尚为什么夸奖了乞丐。
119091,19,adj,确认,short,经理想知道,道士,为什么,确认,和尚,,夸奖了,乞丐,经理想知道道士为什么确认和尚夸奖了乞丐。
119092,19,adj,确认,long,经理想知道,道士,,确认,和尚,为什么,夸奖了,乞丐,经理想知道道士确认和尚为什么夸奖了乞丐。
119101,19,adj,重申,short,经理想知道,道士,为什么,重申,和尚,,夸奖了,乞丐,经理想知道道士为什么重申和尚夸奖了乞丐。
119102,19,adj,重申,long,经理想知道,道士,,重申,和尚,为什么,夸奖了,乞丐,经理想知道道士重申和尚为什么夸奖了乞丐。
119111,19,adj,宣称,short,经理想知道,道士,为什么,宣称,和尚,,夸奖了,乞丐,经理想知道道士为什么宣称和尚夸奖了乞丐。
119112,19,adj,宣称,long,经理想知道,道士,,宣称,和尚,为什么,夸奖了,乞丐,经理想知道道士宣称和尚为什么夸奖了乞丐。
119121,19,adj,认为,short,经理想知道,道士,为什么,认为,和尚,,夸奖了,乞丐,经理想知道道士为什么认为和尚夸奖了乞丐。
119122,19,adj,认为,long,经理想知道,道士,,认为,和尚,为什么,夸奖了,乞丐,经理想知道道士认为和尚为什么夸奖了乞丐。
119131,19,adj,猜,short,经理想知道,道士,为什么,猜,和尚,,夸奖了,乞丐,经理想知道道士为什么猜和尚夸奖了乞丐。
119132,19,adj,猜,long,经理想知道,道士,,猜,和尚,为什么,夸奖了,乞丐,经理想知道道士猜和尚为什么夸奖了乞丐。
119141,19,adj,说,short,经理想知道,道士,为什么,说,和尚,,夸奖了,乞丐,经理想知道道士为什么说和尚夸奖了乞丐。
119142,19,adj,说,long,经理想知道,道士,,说,和尚,为什么,夸奖了,乞丐,经理想知道道士说和尚为什么夸奖了乞丐。
120011,20,adj,怀疑,short,售货员想知道,作曲家,为什么,怀疑,摄影师,,指责了,心理医生,售货员想知道作曲家为什么怀疑摄影师指责了心理医生。
120012,20,adj,怀疑,long,售货员想知道,作曲家,,怀疑,摄影师,为什么,指责了,心理医生,售货员想知道作曲家怀疑摄影师为什么指责了心理医生。
120021,20,adj,宣布,short,售货员想知道,作曲家,为什么,宣布,摄影师,,指责了,心理医生,售货员想知道作曲家为什么宣布摄影师指责了心理医生。
120022,20,adj,宣布,long,售货员想知道,作曲家,,宣布,摄影师,为什么,指责了,心理医生,售货员想知道作曲家宣布摄影师为什么指责了心理医生。
120031,20,adj,打赌,short,售货员想知道,作曲家,为什么,打赌,摄影师,,指责了,心理医生,售货员想知道作曲家为什么打赌摄影师指责了心理医生。
120032,20,adj,打赌,long,售货员想知道,作曲家,,打赌,摄影师,为什么,指责了,心理医生,售货员想知道作曲家打赌摄影师为什么指责了心理医生。
120041,20,adj,抱怨,short,售货员想知道,作曲家,为什么,抱怨,摄影师,,指责了,心理医生,售货员想知道作曲家为什么抱怨摄影师指责了心理医生。
120042,20,adj,抱怨,long,售货员想知道,作曲家,,抱怨,摄影师,为什么,指责了,心理医生,售货员想知道作曲家抱怨摄影师为什么指责了心理医生。
120051,20,adj,承认,short,售货员想知道,作曲家,为什么,承认,摄影师,,指责了,心理医生,售货员想知道作曲家为什么承认摄影师指责了心理医生。
120052,20,adj,承认,long,售货员想知道,作曲家,,承认,摄影师,为什么,指责了,心理医生,售货员想知道作曲家承认摄影师为什么指责了心理医生。
120061,20,adj,接受,short,售货员想知道,作曲家,为什么,接受,摄影师,,指责了,心理医生,售货员想知道作曲家为什么接受摄影师指责了心理医生。
120062,20,adj,接受,long,售货员想知道,作曲家,,接受,摄影师,为什么,指责了,心理医生,售货员想知道作曲家接受摄影师为什么指责了心理医生。
120071,20,adj,保证,short,售货员想知道,作曲家,为什么,保证,摄影师,,指责了,心理医生,售货员想知道作曲家为什么保证摄影师指责了心理医生。
120072,20,adj,保证,long,售货员想知道,作曲家,,保证,摄影师,为什么,指责了,心理医生,售货员想知道作曲家保证摄影师为什么指责了心理医生。
120081,20,adj,强调,short,售货员想知道,作曲家,为什么,强调,摄影师,,指责了,心理医生,售货员想知道作曲家为什么强调摄影师指责了心理医生。
120082,20,adj,强调,long,售货员想知道,作曲家,,强调,摄影师,为什么,指责了,心理医生,售货员想知道作曲家强调摄影师为什么指责了心理医生。
120091,20,adj,确认,short,售货员想知道,作曲家,为什么,确认,摄影师,,指责了,心理医生,售货员想知道作曲家为什么确认摄影师指责了心理医生。
120092,20,adj,确认,long,售货员想知道,作曲家,,确认,摄影师,为什么,指责了,心理医生,售货员想知道作曲家确认摄影师为什么指责了心理医生。
120101,20,adj,重申,short,售货员想知道,作曲家,为什么,重申,摄影师,,指责了,心理医生,售货员想知道作曲家为什么重申摄影师指责了心理医生。
120102,20,adj,重申,long,售货员想知道,作曲家,,重申,摄影师,为什么,指责了,心理医生,售货员想知道作曲家重申摄影师为什么指责了心理医生。
120111,20,adj,宣称,short,售货员想知道,作曲家,为什么,宣称,摄影师,,指责了,心理医生,售货员想知道作曲家为什么宣称摄影师指责了心理医生。
120112,20,adj,宣称,long,售货员想知道,作曲家,,宣称,摄影师,为什么,指责了,心理医生,售货员想知道作曲家宣称摄影师为什么指责了心理医生。
120121,20,adj,认为,short,售货员想知道,作曲家,为什么,认为,摄影师,,指责了,心理医生,售货员想知道作曲家为什么认为摄影师指责了心理医生。
120122,20,adj,认为,long,售货员想知道,作曲家,,认为,摄影师,为什么,指责了,心理医生,售货员想知道作曲家认为摄影师为什么指责了心理医生。
120131,20,adj,猜,short,售货员想知道,作曲家,为什么,猜,摄影师,,指责了,心理医生,售货员想知道作曲家为什么猜摄影师指责了心理医生。
120132,20,adj,猜,long,售货员想知道,作曲家,,猜,摄影师,为什么,指责了,心理医生,售货员想知道作曲家猜摄影师为什么指责了心理医生。
120141,20,adj,说,short,售货员想知道,作曲家,为什么,说,摄影师,,指责了,心理医生,售货员想知道作曲家为什么说摄影师指责了心理医生。
120142,20,adj,说,long,售货员想知道,作曲家,,说,摄影师,为什么,指责了,心理医生,售货员想知道作曲家说摄影师为什么指责了心理医生。
121011,21,adj,怀疑,short,省长想知道,药剂师,为什么,怀疑,小报记者,,采访了,税务员,省长想知道药剂师为什么怀疑小报记者采访了税务员。
121012,21,adj,怀疑,long,省长想知道,药剂师,,怀疑,小报记者,为什么,采访了,税务员,省长想知道药剂师怀疑小报记者为什么采访了税务员。
121021,21,adj,宣布,short,省长想知道,药剂师,为什么,宣布,小报记者,,采访了,税务员,省长想知道药剂师为什么宣布小报记者采访了税务员。
121022,21,adj,宣布,long,省长想知道,药剂师,,宣布,小报记者,为什么,采访了,税务员,省长想知道药剂师宣布小报记者为什么采访了税务员。
121031,21,adj,打赌,short,省长想知道,药剂师,为什么,打赌,小报记者,,采访了,税务员,省长想知道药剂师为什么打赌小报记者采访了税务员。
121032,21,adj,打赌,long,省长想知道,药剂师,,打赌,小报记者,为什么,采访了,税务员,省长想知道药剂师打赌小报记者为什么采访了税务员。
