unique_id,Lexicalization,wh_type,Verb,Length,Matrix,Emb_subj,Wh1,Emb_verb,Emb2_subj,Wh2,Emb2_verb,Emb2_object,sentence
216021,16,arg,觉得,short,大学生想知道,记者,为什么,觉得,音乐老师,,夸赞了,歌手,大学生想知道谁觉得音乐老师夸赞了歌手。
216022,16,arg,觉得,long,大学生想知道,记者,,觉得,音乐老师,为什么,夸赞了,歌手,大学生想知道记者觉得音乐老师夸赞了谁。
216031,16,arg,希望,short,大学生想知道,记者,为什么,希望,音乐老师,,夸赞了,歌手,大学生想知道谁希望音乐老师夸赞了歌手。
216032,16,arg,希望,long,大学生想知道,记者,,希望,音乐老师,为什么,夸赞了,歌手,大学生想知道记者希望音乐老师夸赞了谁。
216041,16,arg,说明,short,大学生想知道,记者,为什么,说明,音乐老师,,夸赞了,歌手,大学生想知道谁说明音乐老师夸赞了歌手。
216042,16,arg,说明,long,大学生想知道,记者,,说明,音乐老师,为什么,夸赞了,歌手,大学生想知道记者说明音乐老师夸赞了谁。
216051,16,arg,想,short,大学生想知道,记者,为什么,想,音乐老师,,夸赞了,歌手,大学生想知道谁想音乐老师夸赞了歌手。
216052,16,arg,想,long,大学生想知道,记者,,想,音乐老师,为什么,夸赞了,歌手,大学生想知道记者想音乐老师夸赞了谁。
216061,16,arg,怕,short,大学生想知道,记者,为什么,怕,音乐老师,,夸赞了,歌手,大学生想知道谁怕音乐老师夸赞了歌手。
216062,16,arg,怕,long,大学生想知道,记者,,怕,音乐老师,为什么,夸赞了,歌手,大学生想知道记者怕音乐老师夸赞了谁。
216071,16,arg,喜欢,short,大学生想知道,记者,为什么,喜欢,音乐老师,,夸赞了,歌手,大学生想知道谁喜欢音乐老师夸赞了歌手。
216072,16,arg,喜欢,long,大学生想知道,记者,,喜欢,音乐老师,为什么,夸赞了,歌手,大学生想知道记者喜欢音乐老师夸赞了谁。
216081,16,arg,记得,short,大学生想知道,记者,为什么,记得,音乐老师,,夸赞了,歌手,大学生想知道谁记得音乐老师夸赞了歌手。
216082,16,arg,记得,long,大学生想知道,记者,,记得,音乐老师,为什么,夸赞了,歌手,大学生想知道记者记得音乐老师夸赞了谁。
216091,16,arg,猜,short,大学生想知道,记者,为什么,猜,音乐老师,,夸赞了,歌手,大学生想知道谁猜音乐老师夸赞了歌手。
216092,16,arg,猜,long,大学生想知道,记者,,猜,音乐老师,为什么,夸赞了,歌手,大学生想知道记者猜音乐老师夸赞了谁。
216101,16,arg,假装,short,大学生想知道,记者,为什么,假装,音乐老师,,夸赞了,歌手,大学生想知道谁假装音乐老师夸赞了歌手。
216102,16,arg,假装,long,大学生想知道,记者,,假装,音乐老师,为什么,夸赞了,歌手,大学生想知道记者假装音乐老师夸赞了谁。
216111,16,arg,害怕,short,大学生想知道,记者,为什么,害怕,音乐老师,,夸赞了,歌手,大学生想知道谁害怕音乐老师夸赞了歌手。
216112,16,arg,害怕,long,大学生想知道,记者,,害怕,音乐老师,为什么,夸赞了,歌手,大学生想知道记者害怕音乐老师夸赞了谁。
216121,16,arg,感觉,short,大学生想知道,记者,为什么,感觉,音乐老师,,夸赞了,歌手,大学生想知道谁感觉音乐老师夸赞了歌手。
216122,16,arg,感觉,long,大学生想知道,记者,,感觉,音乐老师,为什么,夸赞了,歌手,大学生想知道记者感觉音乐老师夸赞了谁。
216131,16,arg,认为,short,大学生想知道,记者,为什么,认为,音乐老师,,夸赞了,歌手,大学生想知道谁认为音乐老师夸赞了歌手。
216132,16,arg,认为,long,大学生想知道,记者,,认为,音乐老师,为什么,夸赞了,歌手,大学生想知道记者认为音乐老师夸赞了谁。
216141,16,arg,写,short,大学生想知道,记者,为什么,写,音乐老师,,夸赞了,歌手,大学生想知道谁写音乐老师夸赞了歌手。
216142,16,arg,写,long,大学生想知道,记者,,写,音乐老师,为什么,夸赞了,歌手,大学生想知道记者写音乐老师夸赞了谁。
117011,17,adj,说,short,会计想知道,演员,为什么,说,编辑,,邀请了,神父,会计想知道演员为什么说编辑邀请了神父。
117012,17,adj,说,long,会计想知道,演员,,说,编辑,为什么,邀请了,神父,会计想知道演员说编辑为什么邀请了神父。
117021,17,adj,觉得,short,会计想知道,演员,为什么,觉得,编辑,,邀请了,神父,会计想知道演员为什么觉得编辑邀请了神父。
117022,17,adj,觉得,long,会计想知道,演员,,觉得,编辑,为什么,邀请了,神父,会计想知道演员觉得编辑为什么邀请了神父。
117031,17,adj,希望,short,会计想知道,演员,为什么,希望,编辑,,邀请了,神父,会计想知道演员为什么希望编辑邀请了神父。
117032,17,adj,希望,long,会计想知道,演员,,希望,编辑,为什么,邀请了,神父,会计想知道演员希望编辑为什么邀请了神父。
117041,17,adj,说明,short,会计想知道,演员,为什么,说明,编辑,,邀请了,神父,会计想知道演员为什么说明编辑邀请了神父。
117042,17,adj,说明,long,会计想知道,演员,,说明,编辑,为什么,邀请了,神父,会计想知道演员说明编辑为什么邀请了神父。
117051,17,adj,想,short,会计想知道,演员,为什么,想,编辑,,邀请了,神父,会计想知道演员为什么想编辑邀请了神父。
117052,17,adj,想,long,会计想知道,演员,,想,编辑,为什么,邀请了,神父,会计想知道演员想编辑为什么邀请了神父。
117061,17,adj,怕,short,会计想知道,演员,为什么,怕,编辑,,邀请了,神父,会计想知道演员为什么怕编辑邀请了神父。
117062,17,adj,怕,long,会计想知道,演员,,怕,编辑,为什么,邀请了,神父,会计想知道演员怕编辑为什么邀请了神父。
117071,17,adj,喜欢,short,会计想知道,演员,为什么,喜欢,编辑,,邀请了,神父,会计想知道演员为什么喜欢编辑邀请了神父。
117072,17,adj,喜欢,long,会计想知道,演员,,喜欢,编辑,为什么,邀请了,神父,会计想知道演员喜欢编辑为什么邀请了神父。
117081,17,adj,记得,short,会计想知道,演员,为什么,记得,编辑,,邀请了,神父,会计想知道演员为什么记得编辑邀请了神父。
117082,17,adj,记得,long,会计想知道,演员,,记得,编辑,为什么,邀请了,神父,会计想知道演员记得编辑为什么邀请了神父。
117091,17,adj,猜,short,会计想知道,演员,为什么,猜,编辑,,邀请了,神父,会计想知道演员为什么猜编辑邀请了神父。
117092,17,adj,猜,long,会计想知道,演员,,猜,编辑,为什么,邀请了,神父,会计想知道演员猜编辑为什么邀请了神父。
117101,17,adj,假装,short,会计想知道,演员,为什么,假装,编辑,,邀请了,神父,会计想知道演员为什么假装编辑邀请了神父。
117102,17,adj,假装,long,会计想知道,演员,,假装,编辑,为什么,邀请了,神父,会计想知道演员假装编辑为什么邀请了神父。
117111,17,adj,害怕,short,会计想知道,演员,为什么,害怕,编辑,,邀请了,神父,会计想知道演员为什么害怕编辑邀请了神父。
117112,17,adj,害怕,long,会计想知道,演员,,害怕,编辑,为什么,邀请了,神父,会计想知道演员害怕编辑为什么邀请了神父。
117121,17,adj,感觉,short,会计想知道,演员,为什么,感觉,编辑,,邀请了,神父,会计想知道演员为什么感觉编辑邀请了神父。
117122,17,adj,感觉,long,会计想知道,演员,,感觉,编辑,为什么,邀请了,神父,会计想知道演员感觉编辑为什么邀请了神父。
117131,17,adj,认为,short,会计想知道,演员,为什么,认为,编辑,,邀请了,神父,会计想知道演员为什么认为编辑邀请了神父。
117132,17,adj,认为,long,会计想知道,演员,,认为,编辑,为什么,邀请了,神父,会计想知道演员认为编辑为什么邀请了神父。
117141,17,adj,写,short,会计想知道,演员,为什么,写,编辑,,邀请了,神父,会计想知道演员为什么写编辑邀请了神父。
117142,17,adj,写,long,会计想知道,演员,,写,编辑,为什么,邀请了,神父,会计想知道演员写编辑为什么邀请了神父。
118011,18,adj,说,short,船长想知道,建筑师,为什么,说,飞行员,,责备了,经济学家,船长想知道建筑师为什么说飞行员责备了经济学家。
118012,18,adj,说,long,船长想知道,建筑师,,说,飞行员,为什么,责备了,经济学家,船长想知道建筑师说飞行员为什么责备了经济学家。
118021,18,adj,觉得,short,船长想知道,建筑师,为什么,觉得,飞行员,,责备了,经济学家,船长想知道建筑师为什么觉得飞行员责备了经济学家。
118022,18,adj,觉得,long,船长想知道,建筑师,,觉得,飞行员,为什么,责备了,经济学家,船长想知道建筑师觉得飞行员为什么责备了经济学家。
118031,18,adj,希望,short,船长想知道,建筑师,为什么,希望,飞行员,,责备了,经济学家,船长想知道建筑师为什么希望飞行员责备了经济学家。
118032,18,adj,希望,long,船长想知道,建筑师,,希望,飞行员,为什么,责备了,经济学家,船长想知道建筑师希望飞行员为什么责备了经济学家。
118041,18,adj,说明,short,船长想知道,建筑师,为什么,说明,飞行员,,责备了,经济学家,船长想知道建筑师为什么说明飞行员责备了经济学家。
118042,18,adj,说明,long,船长想知道,建筑师,,说明,飞行员,为什么,责备了,经济学家,船长想知道建筑师说明飞行员为什么责备了经济学家。
118051,18,adj,想,short,船长想知道,建筑师,为什么,想,飞行员,,责备了,经济学家,船长想知道建筑师为什么想飞行员责备了经济学家。
118052,18,adj,想,long,船长想知道,建筑师,,想,飞行员,为什么,责备了,经济学家,船长想知道建筑师想飞行员为什么责备了经济学家。
118061,18,adj,怕,short,船长想知道,建筑师,为什么,怕,飞行员,,责备了,经济学家,船长想知道建筑师为什么怕飞行员责备了经济学家。
118062,18,adj,怕,long,船长想知道,建筑师,,怕,飞行员,为什么,责备了,经济学家,船长想知道建筑师怕飞行员为什么责备了经济学家。
118071,18,adj,喜欢,short,船长想知道,建筑师,为什么,喜欢,飞行员,,责备了,经济学家,船长想知道建筑师为什么喜欢飞行员责备了经济学家。
118072,18,adj,喜欢,long,船长想知道,建筑师,,喜欢,飞行员,为什么,责备了,经济学家,船长想知道建筑师喜欢飞行员为什么责备了经济学家。
118081,18,adj,记得,short,船长想知道,建筑师,为什么,记得,飞行员,,责备了,经济学家,船长想知道建筑师为什么记得飞行员责备了经济学家。
118082,18,adj,记得,long,船长想知道,建筑师,,记得,飞行员,为什么,责备了,经济学家,船长想知道建筑师记得飞行员为什么责备了经济学家。
118091,18,adj,猜,short,船长想知道,建筑师,为什么,猜,飞行员,,责备了,经济学家,船长想知道建筑师为什么猜飞行员责备了经济学家。
118092,18,adj,猜,long,船长想知道,建筑师,,猜,飞行员,为什么,责备了,经济学家,船长想知道建筑师猜飞行员为什么责备了经济学家。
118101,18,adj,假装,short,船长想知道,建筑师,为什么,假装,飞行员,,责备了,经济学家,船长想知道建筑师为什么假装飞行员责备了经济学家。
118102,18,adj,假装,long,船长想知道,建筑师,,假装,飞行员,为什么,责备了,经济学家,船长想知道建筑师假装飞行员为什么责备了经济学家。
118111,18,adj,害怕,short,船长想知道,建筑师,为什么,害怕,飞行员,,责备了,经济学家,船长想知道建筑师为什么害怕飞行员责备了经济学家。
118112,18,adj,害怕,long,船长想知道,建筑师,,害怕,飞行员,为什么,责备了,经济学家,船长想知道建筑师害怕飞行员为什么责备了经济学家。
118121,18,adj,感觉,short,船长想知道,建筑师,为什么,感觉,飞行员,,责备了,经济学家,船长想知道建筑师为什么感觉飞行员责备了经济学家。
118122,18,adj,感觉,long,船长想知道,建筑师,,感觉,飞行员,为什么,责备了,经济学家,船长想知道建筑师感觉飞行员为什么责备了经济学家。
118131,18,adj,认为,short,船长想知道,建筑师,为什么,认为,飞行员,,责备了,经济学家,船长想知道建筑师为什么认为飞行员责备了经济学家。
118132,18,adj,认为,long,船长想知道,建筑师,,认为,飞行员,为什么,责备了,经济学家,船长想知道建筑师认为飞行员为什么责备了经济学家。
118141,18,adj,写,short,船长想知道,建筑师,为什么,写,飞行员,,责备了,经济学家,船长想知道建筑师为什么写飞行员责备了经济学家。
118142,18,adj,写,long,船长想知道,建筑师,,写,飞行员,为什么,责备了,经济学家,船长想知道建筑师写飞行员为什么责备了经济学家。
119011,19,adj,说,short,牧师想知道,道士,为什么,说,和尚,,夸奖了,巫婆,牧师想知道道士为什么说和尚夸奖了巫婆。
119012,19,adj,说,long,经理想知道,道士,,说,和尚,为什么,夸奖了,乞丐,经理想知道道士说和尚为什么夸奖了乞丐。
119021,19,adj,觉得,short,经理想知道,道士,为什么,觉得,和尚,,夸奖了,乞丐,经理想知道道士为什么觉得和尚夸奖了乞丐。
119022,19,adj,觉得,long,经理想知道,道士,,觉得,和尚,为什么,夸奖了,乞丐,经理想知道道士觉得和尚为什么夸奖了乞丐。
119031,19,adj,希望,short,经理想知道,道士,为什么,希望,和尚,,夸奖了,乞丐,经理想知道道士为什么希望和尚夸奖了乞丐。
119032,19,adj,希望,long,经理想知道,道士,,希望,和尚,为什么,夸奖了,乞丐,经理想知道道士希望和尚为什么夸奖了乞丐。
119041,19,adj,说明,short,经理想知道,道士,为什么,说明,和尚,,夸奖了,乞丐,经理想知道道士为什么说明和尚夸奖了乞丐。
119042,19,adj,说明,long,经理想知道,道士,,说明,和尚,为什么,夸奖了,乞丐,经理想知道道士说明和尚为什么夸奖了乞丐。
119051,19,adj,想,short,经理想知道,道士,为什么,想,和尚,,夸奖了,乞丐,经理想知道道士为什么想和尚夸奖了乞丐。
119052,19,adj,想,long,经理想知道,道士,,想,和尚,为什么,夸奖了,乞丐,经理想知道道士想和尚为什么夸奖了乞丐。
119061,19,adj,怕,short,经理想知道,道士,为什么,怕,和尚,,夸奖了,乞丐,经理想知道道士为什么怕和尚夸奖了乞丐。
119062,19,adj,怕,long,经理想知道,道士,,怕,和尚,为什么,夸奖了,乞丐,经理想知道道士怕和尚为什么夸奖了乞丐。
119071,19,adj,喜欢,short,经理想知道,道士,为什么,喜欢,和尚,,夸奖了,乞丐,经理想知道道士为什么喜欢和尚夸奖了乞丐。
119072,19,adj,喜欢,long,经理想知道,道士,,喜欢,和尚,为什么,夸奖了,乞丐,经理想知道道士喜欢和尚为什么夸奖了乞丐。
119081,19,adj,记得,short,经理想知道,道士,为什么,记得,和尚,,夸奖了,乞丐,经理想知道道士为什么记得和尚夸奖了乞丐。
119082,19,adj,记得,long,经理想知道,道士,,记得,和尚,为什么,夸奖了,乞丐,经理想知道道士记得和尚为什么夸奖了乞丐。
119091,19,adj,猜,short,经理想知道,道士,为什么,猜,和尚,,夸奖了,乞丐,经理想知道道士为什么猜和尚夸奖了乞丐。
119092,19,adj,猜,long,经理想知道,道士,,猜,和尚,为什么,夸奖了,乞丐,经理想知道道士猜和尚为什么夸奖了乞丐。
119101,19,adj,假装,short,经理想知道,道士,为什么,假装,和尚,,夸奖了,乞丐,经理想知道道士为什么假装和尚夸奖了乞丐。
119102,19,adj,假装,long,经理想知道,道士,,假装,和尚,为什么,夸奖了,乞丐,经理想知道道士假装和尚为什么夸奖了乞丐。
119111,19,adj,害怕,short,经理想知道,道士,为什么,害怕,和尚,,夸奖了,乞丐,经理想知道道士为什么害怕和尚夸奖了乞丐。
119112,19,adj,害怕,long,经理想知道,道士,,害怕,和尚,为什么,夸奖了,乞丐,经理想知道道士害怕和尚为什么夸奖了乞丐。
119121,19,adj,感觉,short,经理想知道,道士,为什么,感觉,和尚,,夸奖了,乞丐,经理想知道道士为什么感觉和尚夸奖了乞丐。
119122,19,adj,感觉,long,经理想知道,道士,,感觉,和尚,为什么,夸奖了,乞丐,经理想知道道士感觉和尚为什么夸奖了乞丐。
119131,19,adj,认为,short,经理想知道,道士,为什么,认为,和尚,,夸奖了,乞丐,经理想知道道士为什么认为和尚夸奖了乞丐。
119132,19,adj,认为,long,经理想知道,道士,,认为,和尚,为什么,夸奖了,乞丐,经理想知道道士认为和尚为什么夸奖了乞丐。
119141,19,adj,写,short,经理想知道,道士,为什么,写,和尚,,夸奖了,乞丐,经理想知道道士为什么写和尚夸奖了乞丐。
119142,19,adj,写,long,经理想知道,道士,,写,和尚,为什么,夸奖了,乞丐,经理想知道道士写和尚为什么夸奖了乞丐。
120011,20,adj,说,short,售货员想知道,作曲家,为什么,说,摄影师,,指责了,心理医生,售货员想知道作曲家为什么说摄影师指责了心理医生。
120012,20,adj,说,long,售货员想知道,作曲家,,说,摄影师,为什么,指责了,心理医生,售货员想知道作曲家说摄影师为什么指责了心理医生。
120021,20,adj,觉得,short,售货员想知道,作曲家,为什么,觉得,摄影师,,指责了,心理医生,售货员想知道作曲家为什么觉得摄影师指责了心理医生。
120022,20,adj,觉得,long,售货员想知道,作曲家,,觉得,摄影师,为什么,指责了,心理医生,售货员想知道作曲家觉得摄影师为什么指责了心理医生。
120031,20,adj,希望,short,售货员想知道,作曲家,为什么,希望,摄影师,,指责了,心理医生,售货员想知道作曲家为什么希望摄影师指责了心理医生。
120032,20,adj,希望,long,售货员想知道,作曲家,,希望,摄影师,为什么,指责了,心理医生,售货员想知道作曲家希望摄影师为什么指责了心理医生。
120041,20,adj,说明,short,售货员想知道,作曲家,为什么,说明,摄影师,,指责了,心理医生,售货员想知道作曲家为什么说明摄影师指责了心理医生。
120042,20,adj,说明,long,售货员想知道,作曲家,,说明,摄影师,为什么,指责了,心理医生,售货员想知道作曲家说明摄影师为什么指责了心理医生。
120051,20,adj,想,short,售货员想知道,作曲家,为什么,想,摄影师,,指责了,心理医生,售货员想知道作曲家为什么想摄影师指责了心理医生。
120052,20,adj,想,long,售货员想知道,作曲家,,想,摄影师,为什么,指责了,心理医生,售货员想知道作曲家想摄影师为什么指责了心理医生。
120061,20,adj,怕,short,售货员想知道,作曲家,为什么,怕,摄影师,,指责了,心理医生,售货员想知道作曲家为什么怕摄影师指责了心理医生。
120062,20,adj,怕,long,售货员想知道,作曲家,,怕,摄影师,为什么,指责了,心理医生,售货员想知道作曲家怕摄影师为什么指责了心理医生。
120071,20,adj,喜欢,short,售货员想知道,作曲家,为什么,喜欢,摄影师,,指责了,心理医生,售货员想知道作曲家为什么喜欢摄影师指责了心理医生。
120072,20,adj,喜欢,long,售货员想知道,作曲家,,喜欢,摄影师,为什么,指责了,心理医生,售货员想知道作曲家喜欢摄影师为什么指责了心理医生。
120081,20,adj,记得,short,售货员想知道,作曲家,为什么,记得,摄影师,,指责了,心理医生,售货员想知道作曲家为什么记得摄影师指责了心理医生。
120082,20,adj,记得,long,售货员想知道,作曲家,,记得,摄影师,为什么,指责了,心理医生,售货员想知道作曲家记得摄影师为什么指责了心理医生。
120091,20,adj,猜,short,售货员想知道,作曲家,为什么,猜,摄影师,,指责了,心理医生,售货员想知道作曲家为什么猜摄影师指责了心理医生。
120092,20,adj,猜,long,售货员想知道,作曲家,,猜,摄影师,为什么,指责了,心理医生,售货员想知道作曲家猜摄影师为什么指责了心理医生。
120101,20,adj,假装,short,售货员想知道,作曲家,为什么,假装,摄影师,,指责了,心理医生,售货员想知道作曲家为什么假装摄影师指责了心理医生。
120102,20,adj,假装,long,售货员想知道,作曲家,,假装,摄影师,为什么,指责了,心理医生,售货员想知道作曲家假装摄影师为什么指责了心理医生。
120111,20,adj,害怕,short,售货员想知道,作曲家,为什么,害怕,摄影师,,指责了,心理医生,售货员想知道作曲家为什么害怕摄影师指责了心理医生。
120112,20,adj,害怕,long,售货员想知道,作曲家,,害怕,摄影师,为什么,指责了,心理医生,售货员想知道作曲家害怕摄影师为什么指责了心理医生。
120121,20,adj,感觉,short,售货员想知道,作曲家,为什么,感觉,摄影师,,指责了,心理医生,售货员想知道作曲家为什么感觉摄影师指责了心理医生。
120122,20,adj,感觉,long,售货员想知道,作曲家,,感觉,摄影师,为什么,指责了,心理医生,售货员想知道作曲家感觉摄影师为什么指责了心理医生。
120131,20,adj,认为,short,售货员想知道,作曲家,为什么,认为,摄影师,,指责了,心理医生,售货员想知道作曲家为什么认为摄影师指责了心理医生。
120132,20,adj,认为,long,售货员想知道,作曲家,,认为,摄影师,为什么,指责了,心理医生,售货员想知道作曲家认为摄影师为什么指责了心理医生。
120141,20,adj,写,short,售货员想知道,作曲家,为什么,写,摄影师,,指责了,心理医生,售货员想知道作曲家为什么写摄影师指责了心理医生。
120142,20,adj,写,long,售货员想知道,作曲家,,写,摄影师,为什么,指责了,心理医生,售货员想知道作曲家写摄影师为什么指责了心理医生。
121011,21,adj,说,short,省长想知道,药剂师,为什么,说,小报记者,,采访了,税务员,省长想知道药剂师为什么说小报记者采访了税务员。
121012,21,adj,说,long,省长想知道,药剂师,,说,小报记者,为什么,采访了,税务员,省长想知道药剂师说小报记者为什么采访了税务员。
121021,21,adj,觉得,short,省长想知道,药剂师,为什么,觉得,小报记者,,采访了,税务员,省长想知道药剂师为什么觉得小报记者采访了税务员。
121022,21,adj,觉得,long,省长想知道,药剂师,,觉得,小报记者,为什么,采访了,税务员,省长想知道药剂师觉得小报记者为什么采访了税务员。
121031,21,adj,希望,short,省长想知道,药剂师,为什么,希望,小报记者,,采访了,税务员,省长想知道药剂师为什么希望小报记者采访了税务员。
121032,21,adj,希望,long,省长想知道,药剂师,,希望,小报记者,为什么,采访了,税务员,省长想知道药剂师希望小报记者为什么采访了税务员。
121041,21,adj,说明,short,省长想知道,药剂师,为什么,说明,小报记者,,采访了,税务员,省长想知道药剂师为什么说明小报记者采访了税务员。
121042,21,adj,说明,long,省长想知道,药剂师,,说明,小报记者,为什么,采访了,税务员,省长想知道药剂师说明小报记者为什么采访了税务员。
121051,21,adj,想,short,省长想知道,药剂师,为什么,想,小报记者,,采访了,税务员,省长想知道药剂师为什么想小报记者采访了税务员。
121052,21,adj,想,long,省长想知道,药剂师,,想,小报记者,为什么,采访了,税务员,省长想知道药剂师想小报记者为什么采访了税务员。
121061,21,adj,怕,short,省长想知道,药剂师,为什么,怕,小报记者,,采访了,税务员,省长想知道药剂师为什么怕小报记者采访了税务员。
121062,21,adj,怕,long,省长想知道,药剂师,,怕,小报记者,为什么,采访了,税务员,省长想知道药剂师怕小报记者为什么采访了税务员。
121071,21,adj,喜欢,short,省长想知道,药剂师,为什么,喜欢,小报记者,,采访了,税务员,省长想知道药剂师为什么喜欢小报记者采访了税务员。
121072,21,adj,喜欢,long,省长想知道,药剂师,,喜欢,小报记者,为什么,采访了,税务员,省长想知道药剂师喜欢小报记者为什么采访了税务员。
121081,21,adj,记得,short,省长想知道,药剂师,为什么,记得,小报记者,,采访了,税务员,省长想知道药剂师为什么记得小报记者采访了税务员。
121082,21,adj,记得,long,省长想知道,药剂师,,记得,小报记者,为什么,采访了,税务员,省长想知道药剂师记得小报记者为什么采访了税务员。
121091,21,adj,猜,short,省长想知道,药剂师,为什么,猜,小报记者,,采访了,税务员,省长想知道药剂师为什么猜小报记者采访了税务员。
121092,21,adj,猜,long,省长想知道,药剂师,,猜,小报记者,为什么,采访了,税务员,省长想知道药剂师猜小报记者为什么采访了税务员。
121101,21,adj,假装,short,省长想知道,药剂师,为什么,假装,小报记者,,采访了,税务员,省长想知道药剂师为什么假装小报记者采访了税务员。
121102,21,adj,假装,long,省长想知道,药剂师,,假装,小报记者,为什么,采访了,税务员,省长想知道药剂师假装小报记者为什么采访了税务员。
121111,21,adj,害怕,short,省长想知道,药剂师,为什么,害怕,小报记者,,采访了,税务员,省长想知道药剂师为什么害怕小报记者采访了税务员。
121112,21,adj,害怕,long,省长想知道,药剂师,,害怕,小报记者,为什么,采访了,税务员,省长想知道药剂师害怕小报记者为什么采访了税务员。
121121,21,adj,感觉,short,省长想知道,药剂师,为什么,感觉,小报记者,,采访了,税务员,省长想知道药剂师为什么感觉小报记者采访了税务员。
121122,21,adj,感觉,long,省长想知道,药剂师,,感觉,小报记者,为什么,采访了,税务员,省长想知道药剂师感觉小报记者为什么采访了税务员。
121131,21,adj,认为,short,省长想知道,药剂师,为什么,认为,小报记者,,采访了,税务员,省长想知道药剂师为什么认为小报记者采访了税务员。
121132,21,adj,认为,long,省长想知道,药剂师,,认为,小报记者,为什么,采访了,税务员,省长想知道药剂师认为小报记者为什么采访了税务员。
121141,21,adj,写,short,省长想知道,药剂师,为什么,写,小报记者,,采访了,税务员,省长想知道药剂师为什么写小报记者采访了税务员。
121142,21,adj,写,long,省长想知道,药剂师,,写,小报记者,为什么,采访了,税务员,省长想知道药剂师写小报记者为什么采访了税务员。
122011,22,adj,说,short,顾问想知道,外交官,为什么,说,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么说生物学家嘲讽了哲学家。
122012,22,adj,说,long,顾问想知道,外交官,,说,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官说生物学家为什么嘲讽了哲学家。
122021,22,adj,觉得,short,顾问想知道,外交官,为什么,觉得,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么觉得生物学家嘲讽了哲学家。
122022,22,adj,觉得,long,顾问想知道,外交官,,觉得,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官觉得生物学家为什么嘲讽了哲学家。
122031,22,adj,希望,short,顾问想知道,外交官,为什么,希望,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么希望生物学家嘲讽了哲学家。
122032,22,adj,希望,long,顾问想知道,外交官,,希望,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官希望生物学家为什么嘲讽了哲学家。
122041,22,adj,说明,short,顾问想知道,外交官,为什么,说明,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么说明生物学家嘲讽了哲学家。
122042,22,adj,说明,long,顾问想知道,外交官,,说明,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官说明生物学家为什么嘲讽了哲学家。
122051,22,adj,想,short,顾问想知道,外交官,为什么,想,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么想生物学家嘲讽了哲学家。
122052,22,adj,想,long,顾问想知道,外交官,,想,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官想生物学家为什么嘲讽了哲学家。
122061,22,adj,怕,short,顾问想知道,外交官,为什么,怕,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么怕生物学家嘲讽了哲学家。
122062,22,adj,怕,long,顾问想知道,外交官,,怕,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官怕生物学家为什么嘲讽了哲学家。
122071,22,adj,喜欢,short,顾问想知道,外交官,为什么,喜欢,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么喜欢生物学家嘲讽了哲学家。
122072,22,adj,喜欢,long,顾问想知道,外交官,,喜欢,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官喜欢生物学家为什么嘲讽了哲学家。
122081,22,adj,记得,short,顾问想知道,外交官,为什么,记得,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么记得生物学家嘲讽了哲学家。
122082,22,adj,记得,long,顾问想知道,外交官,,记得,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官记得生物学家为什么嘲讽了哲学家。
122091,22,adj,猜,short,顾问想知道,外交官,为什么,猜,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么猜生物学家嘲讽了哲学家。
122092,22,adj,猜,long,顾问想知道,外交官,,猜,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官猜生物学家为什么嘲讽了哲学家。
122101,22,adj,假装,short,顾问想知道,外交官,为什么,假装,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么假装生物学家嘲讽了哲学家。
122102,22,adj,假装,long,顾问想知道,外交官,,假装,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官假装生物学家为什么嘲讽了哲学家。
122111,22,adj,害怕,short,顾问想知道,外交官,为什么,害怕,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么害怕生物学家嘲讽了哲学家。
122112,22,adj,害怕,long,顾问想知道,外交官,,害怕,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官害怕生物学家为什么嘲讽了哲学家。
122121,22,adj,感觉,short,顾问想知道,外交官,为什么,感觉,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么感觉生物学家嘲讽了哲学家。
122122,22,adj,感觉,long,顾问想知道,外交官,,感觉,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官感觉生物学家为什么嘲讽了哲学家。
122131,22,adj,认为,short,顾问想知道,外交官,为什么,认为,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么认为生物学家嘲讽了哲学家。
