workerid,proliferate.condition,condition_alt,condition_cop,condition_gram,condition_loc,conj1,conj2,first_response_value,item_number,item_type,predicate,response,sentence_id,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
12,condition1,alt,singular,ungram,incongruent,these housekeepers,those plumbers,,6,,fixing the leaking pipe,0.22,605,44,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,109,,,0.98,9109,45,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,212,,,0,9212,46,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,plural,gram,,these professors,those students,,2,,drafting the important email,0.9,208,47,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,plural,ungram,incongruent,Alex,Noah,,16,,recording the solar eclipse,0.92,1606,48,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,103,,,0.98,9103,49,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,213,,,0.01,9213,50,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,219,,,0.01,9219,51,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,singular,gram,,Hasan,Yuki,,20,,sorting the books,0.93,2007,52,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,no_alt,plural,ungram,congruent,Melissa,those electricians,,8,,fixing the wiring issues,0.94,801,53,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,118,,,0.99,9118,54,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,singular,ungram,incongruent,those administrators,these teachers,,11,,making the admission decisions,0.01,1105,55,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
7,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,209,,,0.01,9209,1,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,201,,,0.77,9201,2,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,no_alt,plural,ungram,incongruent,those lawyers,Peter,,15,,handling the legal documents,0.88,1503,3,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,singular,ungram,incongruent,the team of police officers,those detectives,,3,,investigating the crime scene,0.97,305,4,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,plural,ungram,incongruent,John,Mary,,1,,interviewing the movie star,0.94,106,5,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,singular,gram,,Mateo,Lin,,13,,designing the building's layout,0.9,1307,6,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,103,,,0.99,9103,7,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,215,,,0.03,9215,8,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,105,,,0.99,9105,9,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,117,,,0.99,9117,10,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,plural,gram,,those managers,those staff members,,10,,writting the end-of-year report,0.91,1008,11,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,219,,,0.11,9219,12,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,plural,gram,,those gardeners,those farmers,,22,,tending to the crops,0.97,2208,13,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,no_alt,plural,ungram,incongruent,those kids,Jimmy,,18,,building the tree house,0.97,1803,14,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,114,,,0.98,9114,15,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,109,,,0.97,9109,16,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,119,,,0.99,9119,17,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,singular,gram,,Hossein,Elias,,25,,sketching the concept art,0.94,2507,18,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,208,,,0.01,9208,19,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,plural,ungram,incongruent,Juan,Antonio,,11,,making the admission decisions,0.97,1106,20,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,singular,ungram,incongruent,those babysitters,those parents,,24,,taking care of the babies,0.94,2405,21,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,220,,,0.52,9220,22,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,plural,gram,,those sculptors,those painters,,21,,using the art studio,0.98,2108,23,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,no_alt,plural,ungram,incongruent,those statisticians,Krishna,,12,,analyzing the market trends,0.99,1203,24,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,204,,,0.49,9204,25,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,singular,gram,,Melissa,Patrick,,8,,fixing the wiring issues,0.98,807,26,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,plural,ungram,incongruent,Hasan,Yuki,,20,,sorting the books,0.99,2006,27,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,singular,ungram,incongruent,those graduate students,these research assistants,,7,,conducting the experiments,0.99,705,28,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,108,,,0.99,9108,29,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,210,,,0.6,9210,30,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,203,,,0.47,9203,31,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,104,,,0.99,9104,32,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,112,,,0.98,9112,33,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,211,,,0.11,9211,34,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,singular,ungram,incongruent,those trainers,those atheletes,,23,,working out at the gym,0.97,2305,35,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,212,,,0.49,9212,36,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,118,,,1,9118,37,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,no_alt,plural,ungram,incongruent,those designers,Brian,,9,,creating the fashion collection,0.98,903,38,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,116,,,0.98,9116,39,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,106,,,0.99,9106,40,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,202,,,0.18,9202,41,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,singular,gram,,Thomas,Maria,,19,,sewing the dresses,1,1907,42,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,plural,gram,,those secretaries,those editors,,14,,proofreading the manuscripts,0.98,1408,43,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,plural,ungram,incongruent,Alex,Noah,,16,,recording the solar eclipse,0.98,1606,44,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,plural,gram,,these housekeepers,those plumbers,,6,,fixing the leaking pipe,0.98,608,45,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,218,,,0.09,9218,46,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,plural,ungram,incongruent,Lisa,George,,5,,preparing dinner,0.99,506,47,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,110,,,1,9110,48,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,213,,,0.01,9213,49,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,no_alt,plural,ungram,incongruent,those nurses,Bill,,17,,attending to the patients,0.99,1703,50,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,singular,gram,,William,Jackie,,2,,drafting the important email,0.99,207,51,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,alt,singular,ungram,incongruent,these drivers,those mechanics,,4,,reparing the truck engine,0.98,405,52,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,115,,,1,9115,53,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_bad,,,,,214,,,0.14,9214,54,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
7,condition1,,,filler_good,,,,,111,,,1,9111,55,,[],55,Yes,For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.,1,2,2.50,Female,English,None.,Chrome,Windows,1080,1920,9.512833333333331,
11,condition1,,,,,,,,practice_good,practice_good,,0.71,,0,0,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,,,,,,practice_bad,practice_bad,,0.1,,0,0,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,205,,,0.13,9205,1,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,plural,gram,,those sculptors,those painters,,21,,using the art studio,0.29,2108,2,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,singular,ungram,incongruent,those librarians,those volunteers,,20,,sorting the books,0.14,2005,3,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,119,,,0.89,9119,4,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,209,,,0.69,9209,5,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,no_alt,singular,ungram,congruent,these teachers,Juan,,11,,making the admission decisions,0.6,1104,6,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,singular,gram,,Fatima,Lucas,,7,,conducting the experiments,0.68,707,7,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,118,,,0.88,9118,8,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,219,,,0.12,9219,9,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,112,,,0.95,9112,10,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,plural,ungram,incongruent,Melissa,Patrick,,8,,fixing the wiring issues,0.63,806,11,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,singular,gram,,Andy,Joey,,22,,tending to the crops,0.39,2207,12,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,217,,,0.05,9217,13,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,plural,gram,,these stylists,those designers,,9,,creating the fashion collection,0.67,908,14,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,114,,,0.82,9114,15,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,111,,,0.97,9111,16,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,102,,,0.92,9102,17,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,212,,,0.07,9212,18,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,singular,ungram,incongruent,those art students,those illustrators,,25,,sketching the concept art,0.23,2505,19,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,no_alt,singular,ungram,congruent,those students,William,,2,,drafting the important email,0.7,204,20,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,213,,,0.09,9213,21,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,plural,ungram,incongruent,Ellen,Ali,,23,,working out at the gym,0.77,2306,22,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,113,,,0.88,9113,23,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,plural,gram,,those managers,those staff members,,10,,writting the end-of-year report,0.12,1008,24,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,singular,ungram,incongruent,those astronomers,these photographers,,16,,recording the solar eclipse,0.28,1605,25,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,no_alt,singular,ungram,congruent,those plumbers,David,,6,,fixing the leaking pipe,0.65,604,26,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,214,,,0.09,9214,27,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,115,,,0.84,9115,28,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,215,,,0.08,9215,29,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,201,,,0.12,9201,30,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,108,,,0.9,9108,31,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,singular,gram,,Hank,Pedro,,24,,taking care of the babies,0.28,2407,32,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,plural,ungram,incongruent,Lisa,George,,5,,preparing dinner,0.67,506,33,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,singular,ungram,incongruent,these surgeons,those nurses,,17,,attending to the patients,0.2,1705,34,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,107,,,0.8,9107,35,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,109,,,0.84,9109,36,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,202,,,0.13,9202,37,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,203,,,0.1,9203,38,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,206,,,0.09,9206,39,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,110,,,0.86,9110,40,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,plural,gram,,these girls,those boys,,1,,interviewing the movie star,0.8,108,41,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,no_alt,singular,ungram,congruent,those editors,Zeynab,,14,,proofreading the manuscripts,0.28,1404,42,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,plural,ungram,incongruent,Thomas,Maria,,19,,sewing the dresses,0.68,1906,43,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,singular,gram,,Mateo,Lin,,13,,designing the building's layout,0.27,1307,44,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,plural,gram,,those economists,those statisticians,,12,,analyzing the market trends,0.82,1208,45,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,no_alt,singular,ungram,congruent,those detectives,Harry,,3,,investigating the crime scene,0.51,304,46,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,singular,gram,,Peter,Noah,,15,,handling the legal documents,0.39,1507,47,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,204,,,0.09,9204,48,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,117,,,0.85,9117,49,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,216,,,0.08,9216,50,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
