"workerid","proliferate.condition","condition_alt","condition_cop","condition_gram","condition_loc","conj1","conj2","first_response_value","item_number","item_type","predicate","response","sentence_id","trial_sequence_total","wrong_attempts","catch_trials","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.fairprice","subject_information.gender","subject_information.language","subject_information.problems","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error"
12,"condition1","filler_good","","filler_good",NA,"","",NA,"113","","",0.99,9113,20,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"207","","",0.01,9207,21,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"204","","",0.01,9204,22,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"210","","",0,9210,23,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","no_alt","plural","ungram","congruent","Peter","those lawyers",NA,"15","","handling the legal documents",0.96,1501,24,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"101","","",0.95,9101,25,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"112","","",0.99,9112,26,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"116","","",0.66,9116,27,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"211","","",0.01,9211,28,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","plural","ungram","incongruent","Lydia","Liam",NA,"21","","using the art studio",0.94,2106,29,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"220","","",0.01,9220,30,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","singular","ungram","incongruent","those babysitters","those parents",NA,"24","","taking care of the babies",0.74,2405,31,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","singular","gram",NA,"Fatima","Lucas",NA,"7","","conducting the experiments",0.98,707,32,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","plural","gram",NA,"these surgeons","those nurses",NA,"17","","attending to the patients",0.14,1708,33,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"203","","",0,9203,34,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","plural","gram",NA,"those carpenters","those kids",NA,"18","","building the tree house",0.91,1808,35,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"111","","",0.98,9111,36,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"115","","",0.97,9115,37,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","plural","ungram","incongruent","Zeynab","Emma",NA,"14","","proofreading the manuscripts",0.9,1406,38,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","no_alt","plural","ungram","congruent","Andy","those farmers",NA,"22","","tending to the crops",0.94,2201,39,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"201","","",0.01,9201,40,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"119","","",0.9,9119,41,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","singular","gram",NA,"Mateo","Lin",NA,"13","","designing the building's layout",0.93,1307,42,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"218","","",0,9218,43,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","singular","ungram","incongruent","these housekeepers","those plumbers",NA,"6","","fixing the leaking pipe",0.22,605,44,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"109","","",0.98,9109,45,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"212","","",0,9212,46,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","plural","gram",NA,"these professors","those students",NA,"2","","drafting the important email",0.9,208,47,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","plural","ungram","incongruent","Alex","Noah",NA,"16","","recording the solar eclipse",0.92,1606,48,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"103","","",0.98,9103,49,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"213","","",0.01,9213,50,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"219","","",0.01,9219,51,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","singular","gram",NA,"Hasan","Yuki",NA,"20","","sorting the books",0.93,2007,52,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","no_alt","plural","ungram","congruent","Melissa","those electricians",NA,"8","","fixing the wiring issues",0.94,801,53,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"118","","",0.99,9118,54,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","singular","ungram","incongruent","those administrators","these teachers",NA,"11","","making the admission decisions",0.01,1105,55,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"209","","",0.01,9209,1,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"201","","",0.77,9201,2,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","no_alt","plural","ungram","incongruent","those lawyers","Peter",NA,"15","","handling the legal documents",0.88,1503,3,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","singular","ungram","incongruent","the team of police officers","those detectives",NA,"3","","investigating the crime scene",0.97,305,4,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","plural","ungram","incongruent","John","Mary",NA,"1","","interviewing the movie star",0.94,106,5,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","singular","gram",NA,"Mateo","Lin",NA,"13","","designing the building's layout",0.9,1307,6,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"103","","",0.99,9103,7,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"215","","",0.03,9215,8,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"105","","",0.99,9105,9,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"117","","",0.99,9117,10,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","plural","gram",NA,"those managers","those staff members",NA,"10","","writting the end-of-year report",0.91,1008,11,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"219","","",0.11,9219,12,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","plural","gram",NA,"those gardeners","those farmers",NA,"22","","tending to the crops",0.97,2208,13,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","no_alt","plural","ungram","incongruent","those kids","Jimmy",NA,"18","","building the tree house",0.97,1803,14,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"114","","",0.98,9114,15,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"109","","",0.97,9109,16,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"119","","",0.99,9119,17,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","singular","gram",NA,"Hossein","Elias",NA,"25","","sketching the concept art",0.94,2507,18,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"208","","",0.01,9208,19,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","plural","ungram","incongruent","Juan","Antonio",NA,"11","","making the admission decisions",0.97,1106,20,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","singular","ungram","incongruent","those babysitters","those parents",NA,"24","","taking care of the babies",0.94,2405,21,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"220","","",0.52,9220,22,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","plural","gram",NA,"those sculptors","those painters",NA,"21","","using the art studio",0.98,2108,23,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","no_alt","plural","ungram","incongruent","those statisticians","Krishna",NA,"12","","analyzing the market trends",0.99,1203,24,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"204","","",0.49,9204,25,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","singular","gram",NA,"Melissa","Patrick",NA,"8","","fixing the wiring issues",0.98,807,26,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","plural","ungram","incongruent","Hasan","Yuki",NA,"20","","sorting the books",0.99,2006,27,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","singular","ungram","incongruent","those graduate students","these research assistants",NA,"7","","conducting the experiments",0.99,705,28,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"108","","",0.99,9108,29,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"210","","",0.6,9210,30,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"203","","",0.47,9203,31,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"104","","",0.99,9104,32,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"112","","",0.98,9112,33,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"211","","",0.11,9211,34,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","singular","ungram","incongruent","those trainers","those atheletes",NA,"23","","working out at the gym",0.97,2305,35,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"212","","",0.49,9212,36,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"118","","",1,9118,37,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","no_alt","plural","ungram","incongruent","those designers","Brian",NA,"9","","creating the fashion collection",0.98,903,38,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"116","","",0.98,9116,39,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"106","","",0.99,9106,40,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"202","","",0.18,9202,41,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","singular","gram",NA,"Thomas","Maria",NA,"19","","sewing the dresses",1,1907,42,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","plural","gram",NA,"those secretaries","those editors",NA,"14","","proofreading the manuscripts",0.98,1408,43,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","plural","ungram","incongruent","Alex","Noah",NA,"16","","recording the solar eclipse",0.98,1606,44,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","plural","gram",NA,"these housekeepers","those plumbers",NA,"6","","fixing the leaking pipe",0.98,608,45,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"218","","",0.09,9218,46,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","plural","ungram","incongruent","Lisa","George",NA,"5","","preparing dinner",0.99,506,47,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"110","","",1,9110,48,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"213","","",0.01,9213,49,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","no_alt","plural","ungram","incongruent","those nurses","Bill",NA,"17","","attending to the patients",0.99,1703,50,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","gram","singular","gram",NA,"William","Jackie",NA,"2","","drafting the important email",0.99,207,51,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","alt","singular","ungram","incongruent","these drivers","those mechanics",NA,"4","","reparing the truck engine",0.98,405,52,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"115","","",1,9115,53,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_bad","","filler_bad",NA,"","",NA,"214","","",0.14,9214,54,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
7,"condition1","filler_good","","filler_good",NA,"","",NA,"111","","",1,9111,55,NA,"[]",55,"Yes","For some reason all the sentences that started with Either sounded ok and strange at the same time. Not sure why. This task was a lot of fun. Thank you.",1,2,"2.50","Female","English","None.","Chrome","Windows",1080,1920,9.51283333333333,NA
11,"condition1","filler_bad","","filler_bad",NA,"","",NA,"205","","",0.13,9205,1,NA,"[]",44,"Yes","",3,2,"$3","Male","English","","Chrome","Windows",1080,1920,8.71426666666667,NA
